name,filt_mean,filt_std,filt_median,filt_IQR,filt_max,filt_min,raw_mean,raw_std,raw_median,raw_IQR,raw_max,raw_min,apg_mean,apg_std,apg_median,apg_IQR,apg_max,apg_min,vpg_mean,vpg_std,vpg_median,vpg_IQR,vpg_max,vpg_min,jpg_mean,jpg_std,jpg_median,jpg_IQR,jpg_max,jpg_min
S001_128,-6.569872832139195e-05,9.415559739017489,-0.024282161792351806,2.115805553840711,167.11699611589145,-120.00271121962942,6.925685224156123e-15,13.292597140897689,-0.0101734797585166,2.3170040395158877,195.370105631783,-236.174898055547,4.486849118827474e-08,0.07438011957637057,3.6975995797175476e-05,0.01304365272661034,1.2903751385348947,-1.496633697574687,4.390318350744588e-07,0.7050616858973208,-0.02400667053735555,0.1420815279398786,12.650514247452794,-12.298421151351182,5.83533089572547e-09,0.009676146159585118,7.040647391658161e-05,0.001413341421200369,0.17963619293441102,-0.17009604442821002
S002_128,-4.490240922850415e-06,2.4751199417384937,-0.08124987250130022,2.005057540392567,29.511427716392703,-32.740891085901374,-9.561224203548244e-15,3.2309951054144808,-0.0225902695685617,2.338324344619,33.522386856883,-48.4081265132571,1.8495838446085184e-08,0.016954220528567293,0.00010222232196169245,0.016735486994152636,0.18485787083717753,-0.18744562323193747,7.117974899679726e-07,0.1741508675217877,-0.01056525201812325,0.15942185656424898,1.809914783127705,-2.0495049821767157,5.172327308426579e-10,0.0020482735070609785,2.0479891794877858e-05,0.0021461326405811075,0.022607503994635514,-0.018594865643077052
S003_128,0.00017254814936444086,18.143404761424154,-0.033426762771904754,2.4903690401133365,300.0184862217039,-341.72838859043577,1.3466481018727996e-14,25.434917386229206,-0.0027999101859657,2.5077411147339053,482.089074845396,-509.275654777422,3.446151749803535e-09,0.10340849453032072,-0.00038465452773206454,0.01119400183007603,1.7827241730378063,-1.8403360451513606,1.1097546976043405e-06,1.1732095283234705,-0.02218721859471351,0.1355367769415525,22.65637766567765,-23.88404920921497,1.114933420794637e-08,0.011824279993820264,5.7901805704391185e-05,0.0011347548378307093,0.22233121343357087,-0.21695861149102402
S004_128,0.00036030604609073086,17.2185093295187,-0.03844410752478193,3.5238554611125217,241.96766420329493,-254.44690085726376,-5.665317670384519e-15,23.74574405644724,-0.0401817135454784,3.0672051194045302,339.225949881679,-258.657640597909,-4.688483661883447e-08,0.09979924101952124,8.271377359472809e-05,0.019207538946394043,1.2829596758966986,-1.1054653899551958,6.119306248764687e-06,1.1198135855431908,-0.017245052477448397,0.20822135606260048,13.421896629772252,-13.481950627724084,2.048524989913554e-08,0.011545908392436058,2.5813342312552834e-06,0.002045976936370965,0.1431825180485813,-0.1366703943503751
S005_128,0.0002437022552073085,9.70732654211495,-0.013395073002401581,2.1901524497752125,143.87220090977468,-161.4900307399365,-3.3186715615715676e-15,12.69946522026606,-0.0196339108581843,2.3584007396866724,225.916196281799,-224.446924919614,4.0568430237125214e-08,0.05819166959537514,9.536625174882962e-05,0.013436349307985419,1.0592084923437426,-0.9929354238815229,3.764596541152578e-06,0.63262752413316,-0.020747416761864007,0.1463009047887287,10.039184357104261,-10.258117597943478,4.614091469594452e-09,0.0068441194540206345,7.146295182819049e-05,0.0014531682605398374,0.11369774365289942,-0.12888756185422334
S006_128,9.202074256841738e-05,4.117205957283303,-0.08315561321357338,2.1072472906813315,89.07502696047118,-72.7098408556769,3.804289343564597e-15,5.3267841942073595,-0.0697891528033738,2.23479964732502,142.967453142542,-105.726862967637,1.940527002415345e-08,0.027251230219643954,0.0001679008790013703,0.011196450126235186,0.5078690939704824,-0.5317347009842166,1.2326156118326084e-06,0.28673374191214496,-0.027454847192864187,0.12817074357485725,5.668097535450432,-5.746133649596351,-1.0148294125157743e-09,0.003251065153797152,-1.3498848137095953e-06,0.0013392113070742062,0.06979674513871437,-0.06228144776081468
S007_128,-6.09342284605183e-05,10.624742400831183,0.006145252337901546,1.8927331765842812,194.44914608832931,-164.52531815185228,2.4107215156958487e-15,13.929624641903128,-0.08404008444768785,2.36052221976532,281.585121352316,-226.977475107615,2.3220973704530455e-08,0.0773679927277292,-0.0002912322929342695,0.013166337632833605,1.3721007549869029,-1.4052903619770554,-7.359491680989692e-07,0.7573459571165274,-0.013686876348977833,0.13274034793708775,14.413581796354777,-12.42502641978723,2.0849949088091916e-09,0.009743457744921814,6.387022201021636e-05,0.0014522809811268527,0.20306666369150106,-0.20424442526002684
S008_128,-0.0001049769977824177,2.23118747909387,-0.025638297807517363,2.0432528462831234,23.838164172534917,-19.52752558215836,-5.6787384362871164e-15,2.995982503808733,-0.00575096491080779,2.2797027376032,29.7656391467462,-33.1333073599693,1.8435779247171294e-08,0.012680735201806832,2.6599496202373007e-05,0.0103895057178503,0.20612703452690173,-0.1483043909944355,-7.383313813384948e-07,0.14477193145464265,-0.021495454789403623,0.1253793691416426,2.039756331456766,-1.3807145830902074,4.956864441376999e-09,0.0014343701934069481,6.067567127276269e-05,0.0010909163486805332,0.023473355529882278,-0.02340975257753375
S009_128,-8.16753207078632e-05,2.153737068331332,-0.08094127049690399,1.9135086423343766,19.155409664123113,-22.180600233076795,3.3845447296244327e-15,3.1180702641220033,-0.0248517489102733,2.25232852149019,36.6868269984342,-40.8439621585918,2.0668992282707373e-08,0.02036097326317225,0.0002196951717106932,0.01564068087538137,0.19591246084290415,-0.19188572687936212,-1.368860456788967e-06,0.1810207530285498,-0.015844967287133166,0.15231382747188404,1.750645235602244,-1.59271308930346,2.0519308366225992e-09,0.0026987856868230147,1.8664781121190133e-05,0.002111080325823342,0.027960178452534012,-0.028595332974841847
S010_128,-0.0003362562840571147,3.3793745332549423,-0.07428295282659528,2.300477261297078,38.67955591236239,-48.07681596936518,6.7926548081294266e-15,4.643834609440189,-0.0222717586038388,2.656560065748655,64.3098389041288,-60.1489032080298,2.0179704996217427e-07,0.025040328507438297,0.00030567375842595335,0.019672884251142952,0.4131703076882953,-0.39887100557784017,3.997533243817029e-06,0.24662327404152798,-0.016553191241615563,0.1861486488427815,3.193913439362298,-4.325728291550636,2.5013166727645847e-08,0.003137151846952115,3.677766695589675e-05,0.0028360171067254424,0.05065317616510168,-0.042145452115611715
S011_128,-4.5819159871851024e-05,2.4677137343351903,-0.01759072092490068,1.8233893942770156,28.773200087959573,-26.8486445412863,-3.1486809055658187e-15,3.2671848353622948,-0.0287521649721902,2.2463853591970704,38.9544882933137,-38.8749855545264,1.679652623273591e-08,0.015508080809102797,-0.00024142569377318124,0.007796666761995634,0.1680270714306662,-0.20624936602469557,-1.1109538412211167e-06,0.16549546762801784,-0.015764823629365488,0.09645080221075819,1.7043994658924224,-2.0832287237986873,1.7461449305082694e-09,0.0018546798810087823,3.790698185225996e-05,0.000823914730774658,0.024100595708798078,-0.02392339646477809
S012_128,-4.747192311995317e-05,2.184050908655037,-0.0533672040931039,1.9286995668082554,22.804527186202897,-33.87839929668622,-1.586313617078762e-15,2.848296491196276,-0.0353928917200397,2.22376252141847,33.9910323176108,-60.5410961612139,1.703292805788977e-08,0.015328804032265055,-6.53434702528391e-05,0.01070562970338712,0.19667741494166435,-0.18036752709187587,-8.649982587242926e-07,0.15523848481359023,-0.015573174704285986,0.11118968357147352,1.657119707712756,-2.085301382096013,1.6092510813883665e-09,0.0018775102872872595,2.267137314859724e-05,0.0012630668117236486,0.02429143257651617,-0.021750001549188935
S013_128,0.00024783148722836595,5.322952598247693,-0.029018555272036152,2.1490772659371187,72.06619861958028,-123.38219710697442,1.1052180532515091e-15,7.381513580223328,-0.00732897455228871,2.3727932750614302,118.030969031552,-183.40071894841,4.6805665246787196e-08,0.0274692109741476,4.715822588613472e-05,0.0100059698970945,0.7963871545485262,-0.6261535948959072,2.720217920014465e-06,0.32013341053385436,-0.019059970863483572,0.1163262981197074,6.422085813078052,-8.632410646299588,-1.6781013868140298e-08,0.0031014188401759387,7.5033497365633445e-06,0.0012042888666356092,0.08960374836476426,-0.06287222302520235
S014_128,-6.556323628111698e-05,2.547522226394522,-0.008367366361038343,2.1258991801151463,23.78075639851381,-22.77354014198311,1.1029065931498221e-14,3.603196651476027,-0.0137326539610427,2.34150304749694,39.0119676863483,-35.9376486697938,5.153382150459305e-08,0.021505666326087237,0.00021474610878854938,0.015092064940105232,0.262982971649806,-0.2688066614822766,-1.741855620773196e-08,0.20051601014414736,-0.022410749062558244,0.1581125742531744,2.0309350288511903,-1.9687904752968939,5.292699678761191e-09,0.0028124869577443733,9.250992502094629e-05,0.0017031176738821832,0.038418639193896986,-0.037592090787409604
S015_128,-4.487630925173607e-05,18.6089323614723,-0.07554404581601798,3.6921445931201378,244.1689827055133,-157.79028395589694,-1.2095570789733424e-14,24.645720686607792,-0.0655884825578103,3.1081981174360047,271.740037916008,-255.550254084128,-1.5448803768133452e-09,0.12755449832023197,0.0002258626686663101,0.022641009740422074,1.4649423500840584,-1.9827012120542662,-1.5227271153499435e-06,1.2873211444209325,-0.024421612025221084,0.23555482822518575,14.064756140890381,-18.549435030741222,3.076082754386866e-10,0.015921064555652994,9.80674313194596e-06,0.002580890062075167,0.24319301031012142,-0.19732780249492698
S016_128,-3.138510825963799e-05,2.9686161061828633,-0.05915841430644524,2.0152938862698297,43.70831009900182,-36.74053938463447,4.457726716772316e-15,3.9659011443628427,-0.011521930378331251,2.245291503199545,50.9547436889316,-57.6925611614251,3.676576725542178e-08,0.02187007251938359,0.00019122693836148667,0.017318279686264915,0.30342043820157194,-0.34161608606802485,-9.785762963446115e-08,0.2175131990518662,-0.013398790090159715,0.1613665439571296,2.5693482551549653,-2.916410573598834,4.391236832901008e-09,0.0026988604260447437,3.118717859074138e-05,0.002320078364833675,0.04413599735481133,-0.040313322660253004
S017_128,-5.366750359466865e-05,1.7606988703427542,-0.07499599164709947,1.784366295685382,17.603284465873145,-15.265647651923356,6.527150366428709e-15,2.234425590394937,-0.02458616102255315,2.06365357041125,25.3825623650511,-19.8732321042236,4.497699854062604e-08,0.014147666874356675,0.0001929437038911113,0.016864889101154815,0.10114720840668134,-0.11030126893784598,5.248960252494635e-07,0.1334106525186421,-0.018981960898933146,0.15226905297943133,1.179857183019028,-1.2396118834465917,4.835949061174571e-09,0.0018572802048638626,4.71277338366799e-05,0.002595522730764002,0.013739224636045932,-0.013607266598987477
S018_128,-0.00015454973213824676,9.624444280489502,0.00010292458508517465,2.2483041709758353,195.0279383654975,-161.44071503727744,6.437460056798317e-15,13.159641131062696,0.04951439018692305,2.3812420935778227,212.483154210455,-219.781052797115,3.500949245120089e-08,0.05825859815016041,-0.0005985488171987574,0.009721968792583894,1.038770663198683,-0.9432015373038283,-1.5942646737441843e-06,0.640962363817061,-0.021473048440293074,0.12262452927324172,11.829460201041995,-10.287836617355666,-5.396232263368641e-09,0.006769752308904013,8.381533959836603e-05,0.0009698642711577594,0.12201104848605948,-0.12996576547387395
S019_128,-0.00015012021512911142,7.090126871367829,-0.06317229385611059,2.538358412134514,73.02149528132175,-78.98573709918087,-1.9182914002616253e-15,10.817922729460433,-0.0629743836950124,2.686410679608295,139.428565004942,-141.175196698761,3.102043869551437e-08,0.06577477543894053,0.00027496251569749525,0.019482614503254194,0.8464551330468932,-0.9248921025124801,-2.065830231772027e-06,0.582330841508441,-0.022122016943493444,0.18630312486897294,6.715335106503674,-6.662264677484043,-6.264150952892476e-09,0.008786340686017554,2.243216538649201e-05,0.0023558675827814075,0.13053620741148952,-0.1203133941392247
S020_128,-1.6373044421535e-05,6.2937970419220886,-0.0261014853984273,1.8755026618312187,127.5861673705778,-121.09830960717434,5.07584706769428e-15,8.111516932070426,-0.091760518336623,2.16170155015178,220.736865259675,-163.795578617225,1.5846490210207817e-09,0.0403855039208443,0.0005163933737233617,0.01754389865470888,0.791962404607613,-0.9079863199338405,1.1590920754891956e-06,0.4316626075187436,-0.01315182448222807,0.16682402373308455,10.468545635936332,-8.763234055238254,-2.664998372028547e-10,0.004701279652547413,0.00011596255664647614,0.002005096244248057,0.09267683156831685,-0.09695044037168787
S021_128,-9.05632713813609e-05,7.282616152644197,-0.0733408527234323,2.1367284690776716,151.93437663235122,-138.31690802780037,-5.6267637474657844e-15,9.461766873791202,-0.0321352460089833,2.34939317071829,216.754731436751,-178.896338017718,4.962629708266467e-08,0.05402314577508644,0.00010220046868500421,0.016531693630445425,1.1560978868881122,-1.3702193647846101,8.884992905151371e-07,0.5369215581156873,-0.01621750656307129,0.16392413095821112,10.247031095049135,-13.173409734378602,5.629473482606635e-09,0.0067067478665336425,2.346067121877446e-05,0.00222229737116552,0.14885536931701893,-0.16059059667456133
S022_128,-5.473974984137656e-05,1.9166021270949654,0.023290598619010526,2.021558518632856,25.81626661252092,-26.123308053932803,-1.2505887811651768e-15,2.4434988114633622,0.0521987791423991,2.1811531867159273,30.5879930872971,-39.2173652590065,6.89467294121773e-09,0.01209256449443419,-0.00043976325373498715,0.007789302481335719,0.21952604932901654,-0.21926775750823158,-2.1111891530226655e-07,0.1276826713590989,-0.01941050259990007,0.10234468570981944,2.416557485026951,-2.139847506367395,1.1816745489689798e-08,0.001467109972021599,4.628226052608847e-05,0.0008220144333743393,0.027320941538507948,-0.030735215324907972
S023_128,-4.520167231563304e-05,8.957894040910793,-0.04894416018829665,2.353119942092711,130.05541686433844,-132.2861768712573,2.239037839469169e-15,12.86756257420101,-0.03003912272683235,2.583487048518185,275.491187767075,-193.032037005405,2.050031026324636e-08,0.05721876956680943,-0.00020000495937210622,0.015072897604365424,0.9616757313913205,-0.9360184637074056,-4.810720777497163e-07,0.6109160141684038,-0.01610525073946497,0.15152767812520318,8.261412968904814,-8.481024942940742,1.8916844349659096e-09,0.006855176019936886,3.307074775431946e-05,0.0017915167585088646,0.11978020945070167,-0.11815024627912818
S024_128,-0.0007303876065356366,5.034009165741106,-0.07957495217754551,2.0359436724188757,96.14984814734282,-83.26623549129098,1.4535451558101028e-14,7.025670682027185,-0.0227425921114251,2.25478963677787,124.967406262803,-98.9318755487679,3.213363470080592e-07,0.028914959223893224,0.00010717889508950543,0.017991640298995755,0.4873475239140994,-0.6984967575451648,-3.6059567451600265e-06,0.3227249723804912,-0.018079473819977356,0.17293246044036664,6.194224508430786,-7.070656498026333,2.8497185705647475e-08,0.0033929494970802677,3.451535090095558e-05,0.00274672780629335,0.06605711394921632,-0.06865505017183526
S025_128,-1.580516406881132e-05,1.7112008155501863,-0.060995016261673425,1.7356095718972706,17.857479350614458,-14.692817565476181,4.696375512502231e-15,2.199827334581668,-0.0290896947670052,2.014027666284486,24.9913603501306,-22.8270051860454,9.103428328610953e-09,0.01449789366402665,9.397827949414461e-05,0.017844343080451935,0.13732880802368053,-0.14550441252400326,7.251628047282122e-08,0.13503455079156168,-0.012502429700625373,0.15312861268682748,1.488223903982334,-1.1483907199410721,7.494465747381143e-10,0.0018527815202459233,2.4599138565339906e-05,0.00246594626750693,0.014841824619444055,-0.01803255259724279
S026_128,-4.9077833280338554e-05,6.383591167723979,-0.06389913718431925,2.0183310065014477,83.0841653575047,-83.06219445999336,4.4419446298894645e-15,9.27541242193724,-0.0324437676087016,2.409445457234915,136.142521029633,-153.300409076849,5.87040604507703e-08,0.03660723635916517,0.00038336235993131906,0.018836719816677904,0.5359315037836279,-0.4997167580112638,6.651374501017156e-07,0.40695223919734075,-0.018582698399655595,0.16972651526960758,5.2790266247479325,-5.679434675989614,5.4289117511689e-09,0.004302554131214754,1.3681046185903822e-05,0.0028397336118568105,0.06893876125129128,-0.06282590724089276
S027_128,1.643328817028813e-05,2.8355222977863486,-0.05137544832055371,1.562312609007236,33.960818109281874,-33.05040649512182,3.5848746354583205e-15,3.959405378576747,-0.0897817400833482,2.23568181918207,65.3181310517789,-50.1708953499107,-7.60968975904122e-09,0.022158568084013303,7.91374429225597e-05,0.01017936719311195,0.2950720200190231,-0.2906045262903625,1.0307287877819082e-06,0.21488077696618096,-0.01336618080519103,0.1064324757868519,2.8954307950296734,-2.6847885213859337,-9.402220658954748e-10,0.0027798832249538827,1.950628083677297e-05,0.001181714262094069,0.035229814204880805,-0.038113908155188225
S028_128,-6.442978270628384e-05,7.541572951230566,0.023233767229722806,2.386325764775209,154.62820828872898,-144.4277625497748,6.2412566786123635e-15,10.623579345816315,0.055129421291634,2.47583145746622,214.611695542291,-199.009047449642,2.1472566433423146e-08,0.03935093690890089,-0.00039115865927216026,0.00864313045832743,0.6455224837129236,-0.6282344055355154,-8.344856262304164e-07,0.46436050155162945,-0.018284438446893092,0.11335799299069077,9.106769664865524,-8.084383545583695,1.8185170321539314e-09,0.004322251887967087,1.9896387715698238e-05,0.0008807803539894188,0.0805982702000887,-0.07190450781130764
S029_128,-8.852932004304177e-05,14.99902087467915,-0.057250452280430825,2.3459116816985444,296.7893634591559,-366.85166579456677,8.22627489968756e-15,21.896110497152456,0.0146626640343702,2.4796181407443,627.595770147794,-581.177547400369,1.143237515194579e-09,0.09531665215558104,-0.00018978129810809374,0.017382493915491404,1.9817028568567139,-1.7924406349966944,-9.042749909767712e-07,1.0184857516394867,-0.014993857735614066,0.16598631677053582,25.035330548437315,-18.35840253291076,-2.8710714413458178e-09,0.011465536702578416,6.316054279675853e-05,0.0020934800940722864,0.24483587356831782,-0.22480327444355286
S030_128,-5.072883963597234e-05,15.256463996645131,-0.07027768571844391,2.3132809121397373,216.7401832390371,-309.5941164220305,-5.033906835680323e-15,20.229997818096855,-0.0835828283191737,2.4482091800040005,280.329374234776,-391.249091627796,6.174345556320256e-08,0.08595660645431251,0.0002840192358539717,0.01553029493443376,1.427149553438685,-1.5213323434375852,5.909996319894326e-07,0.9534094153127298,-0.021974261289125274,0.16285454412665726,13.143690712005665,-15.605921352536713,-2.229028827760113e-08,0.010125320048584978,3.757171455875258e-05,0.001884837481885969,0.1988257782317846,-0.17673135955742802
S031_128,-5.048955568819068e-05,11.663975551494614,-0.07971565388019541,2.1876650168047753,196.41270725283272,-187.31388451996264,4.116359064389825e-15,15.823360929123146,-0.0756086266373759,2.32760001846701,252.418536487305,-338.393266576863,1.4089236262636758e-08,0.06291418662531323,0.00022321311798323418,0.012721810837856784,1.1722383965007737,-1.1901230811164112,-3.608354365908366e-07,0.738470781796816,-0.024467295642318858,0.13879440344989513,11.734259091764724,-12.334425392128257,1.4047402465529512e-09,0.0070234262173265605,6.938143515766715e-06,0.001493359991959542,0.16294285812395692,-0.12530192538567242
S032_128,0.00023408688189980532,2.275106161583974,-0.06704840790409958,2.0621328294147068,19.795628469794135,-20.404992614553063,1.111623174757255e-14,3.075653584127789,-0.0753055564142822,2.28150338473412,24.5069678798895,-30.0428582888279,6.243986282283875e-09,0.01595710094969243,0.00017255277078824516,0.010982199699957295,0.18667088304678936,-0.1570550127414383,2.7923724902457125e-06,0.16080856300271346,-0.027891962831771533,0.12107374462381043,1.625111234908923,-1.6005769512362713,7.1089601123892505e-09,0.0019788482235455944,1.0720107244968635e-05,0.001319900183715375,0.023441979353313158,-0.021686095556478602
S033_128,-2.3799715448058396e-05,3.0829209181977024,-0.001670652124041827,1.897084778461605,30.802803310208724,-32.191796785837795,5.41132731850816e-15,4.282039447865477,-0.0271654594476844,2.32871452540392,42.1499716887824,-48.5662604821342,2.4839897464635714e-09,0.019379913481175227,-6.292855988747348e-05,0.021187228416023274,0.19307362892642477,-0.17899500727305284,1.198860303380819e-06,0.20833443119806408,-0.0019208893812174832,0.1931495074609126,2.058482280473376,-2.1484809924003736,1.2856209823577507e-09,0.0022324481354528344,2.196407383261989e-05,0.0023762181409051307,0.0239678439264569,-0.02155717515955613
S034_128,-6.01466681197173e-06,5.452456259135614,-0.049380960536485066,1.9806920501583283,87.58287252251412,-76.35483318860445,-8.254666744518054e-15,7.681769923258396,-0.0370536399609088,2.26869256574641,128.21246132512,-100.710883309743,-8.996365288870305e-09,0.025948183569425153,-0.00013300212098108985,0.01170863584610676,0.5446227978976914,-0.6376956029367804,-9.74654642246677e-07,0.3187058379931917,-0.015773441431839938,0.11960786776055962,5.99883321648106,-4.97158335864836,-1.0597464457617e-09,0.002837153241605405,2.73200448027075e-05,0.001452600245679299,0.06796444935125123,-0.08551427220295604
